Date,NVDA,GOOGL,AAPL,META
2023-09-01,48.47916793823242,134.8512420654297,187.6222381591797,294.7629089355469
2023-09-05,48.51814270019531,134.96060180664062,187.85992431640625,298.5123596191406
2023-09-06,47.035926818847656,133.65841674804688,181.1357879638672,297.5377197265625
2023-09-07,46.216373443603516,134.45362854003906,175.83766174316406,297.04046630859375
2023-09-08,45.547725677490234,135.56695556640625,176.45166015625,296.2646484375
2023-09-11,45.153934478759766,136.10372924804688,177.62022399902344,305.88189697265625
2023-09-12,44.846092224121094,134.53314208984375,174.58990478515625,300.01409912109375
2023-09-13,45.46077346801758,135.89500427246094,172.52017211914062,303.3955078125
2023-09-14,45.55672073364258,137.2767333984375,174.03533935546875,310.01922607421875
2023-09-15,43.876617431640625,136.58087158203125,173.31240844726562,298.6714782714844
2023-09-18,43.94258499145508,137.38604736328125,176.2436981201172,300.89923095703125
2023-09-19,43.49681854248047,137.217041015625,177.33303833007812,303.405517578125
2023-09-20,42.21649932861328,132.9427032470703,173.7877655029297,298.03497314453125
2023-09-21,40.995147705078125,129.66236877441406,172.2428741455078,294.116455078125
2023-09-22,41.587833404541016,129.4735107421875,173.09454345703125,297.44818115234375
2023-09-25,42.19950485229492,130.32838439941406,174.3720245361328,299.1886291503906
2023-09-26,41.88867950439453,127.80352020263672,170.29200744628906,297.32879638671875
2023-09-27,42.445377349853516,129.76177978515625,168.77684020996094,296.115478515625
2023-09-28,43.066043853759766,131.52122497558594,169.03431701660156,302.3015441894531
2023-09-29,43.475826263427734,130.07986450195312,169.54928588867188,298.572021484375
2023-10-02,44.758140563964844,133.37014770507812,172.06463623046875,305.1459655761719
2023-10-03,43.49382019042969,131.64051818847656,170.72772216796875,299.29803466796875
2023-10-04,44.017539978027344,134.43377685546875,171.9755096435547,303.9126892089844
2023-10-05,44.66419982910156,134.2647705078125,173.21339416503906,303.1270446777344
2023-10-06,45.73762512207031,136.7598114013672,175.76834106445312,313.7089538574219
2023-10-09,45.24887466430664,137.5948028564453,177.25384521484375,316.62298583984375
2023-10-10,45.77360153198242,137.2369384765625,176.65963745117188,320.083984375
2023-10-11,46.781070709228516,139.7121124267578,178.05593872070312,326.0314025878906
2023-10-12,46.91999435424805,138.14151000976562,178.9571533203125,322.391357421875
2023-10-13,45.43678283691406,136.54110717773438,177.1151885986328,312.9730529785156
2023-10-16,46.07044982910156,138.270751953125,176.98641967773438,319.39776611328125
2023-10-17,43.91459274291992,138.8870391845703,175.43167114257812,322.2322082519531
2023-10-18,42.17352294921875,137.13754272460938,174.13433837890625,315.2405700683594
2023-10-19,42.078575134277344,136.9287872314453,173.758056640625,311.103271484375
2023-10-20,41.36495590209961,134.79164123535156,171.2030792236328,306.9659118652344
2023-10-23,42.952110290527344,135.6862335205078,171.32191467285156,312.2967224121094
2023-10-24,43.639732360839844,137.98245239257812,171.75765991210938,310.84466552734375
2023-10-25,41.75674819946289,124.86116790771484,169.44032287597656,297.8957214355469
2023-10-26,40.30451965332031,121.55101776123047,165.27114868164062,286.7767028808594
2023-10-27,40.47842788696289,121.44166564941406,166.58827209472656,295.1109924316406
2023-10-30,41.139076232910156,123.718017578125,168.63819885253906,301.0086364746094
2023-10-31,40.75828170776367,123.34028625488281,169.11354064941406,299.626220703125
2023-11-01,42.302459716796875,125.69615936279297,172.28250122070312,310.14849853515625
2023-11-02,43.48282241821289,126.7299575805664,175.8476104736328,309.173828125
2023-11-03,44.98102569580078,128.33038330078125,174.93649291992188,312.8835144042969
2023-11-06,45.72663116455078,129.4735107421875,177.491455078125,314.0769348144531
2023-11-07,45.93052291870117,130.189208984375,180.05636596679688,317.08050537109375
2023-11-08,46.54918670654297,131.0540313720703,181.11598205566406,318.0352783203125
2023-11-09,46.92498779296875,129.46356201171875,180.64064025878906,318.8010559082031
2023-11-10,48.30925750732422,131.799560546875,184.83511352539062,326.9761962890625
2023-11-13,48.59409713745117,131.30252075195312,183.24856567382812,327.3938903808594
2023-11-14,49.629547119140625,132.8234100341797,185.8664093017578,334.47503662109375
2023-11-15,48.86195755004883,133.81744384765625,186.43161010742188,330.89471435546875
2023-11-16,49.45363998413086,136.11366271972656,188.11734008789062,332.3665771484375
2023-11-17,49.2717399597168,134.50332641601562,188.09750366210938,333.2120056152344
2023-11-20,50.38214874267578,135.43772888183594,189.84274291992188,338.11505126953125
2023-11-21,49.917396545410156,136.1534423828125,189.03953552246094,335.14141845703125
2023-11-22,48.69004440307617,137.66439819335938,189.7039031982422,339.62677001953125
2023-11-24,47.75054931640625,135.87510681152344,188.3751678466797,336.3846130371094
